0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
-0.5582919,-0.721148,0.5970211,-0.080012545,0.14861226,0.51325047,0.29210812,1.4658406,0.09955022,-1.0544939,0.16369204,-0.9665059,-0.0118687,0.43664727,0.062288523,0.6987005,0.16369283,-0.52235365,0.11300044,-0.5232621,-1.1023139,1.3863065,-0.20302385,-0.6686251,0.21307,0.6510463,-0.894728,1.3456169,0.57857835,-0.48097068,-0.5577568,-0.88269264,-0.5173214,0.82450753,0.12016165,-0.065718144,-0.0537695,-0.3144463,0.3495654,-0.20449129,-0.14050968,0.41225892,-0.37298542,0.02782081,0.7919866,0.01253289,-0.6748483,-0.018159166,0.43772173,-0.34069756,0.032877162,-0.045160785,0.16295063,-0.11297786,0.030724168,0.5577772,-0.55303246,1.510123,-0.5882925,-0.23034424,-0.6462431,1.0517949,0.31426185,0.20954064,0.62047553,-1.0590749,-1.1302481,-0.9163575,-0.68076354,0.49400604,-0.73506826,0.25087067,1.1932459,-1.2140176,0.25083232,0.19991557,0.3580635,0.07798225,-0.6883697,-0.87337804,0.23871878,-0.093794644,0.33239865,-0.84725416,0.43088964,-0.17963126,-0.2647481,-0.28257376,-0.9013109,0.47452557,-0.60016894,0.5978333,-0.018722914,1.5148013,0.43711013,0.48515558
-1.1177368,0.100169264,-0.7314075,-0.06677131,0.82327557,3.0511627,-0.34441617,0.09239868,1.0301872,0.1500064,-0.42120123,-0.7192806,-0.49602237,-0.28067917,-0.18473418,-0.43850002,0.52699614,-0.30125588,-0.4532006,-0.11844801,1.2157,-0.16318028,0.47180045,0.73787796,-0.57204616,0.3074714,-0.1341543,-0.6168889,1.2558104,0.6177404,1.1321702,-0.68529403,0.07205337,0.21018067,0.74892294,0.31361267,0.27902365,-0.32277498,-0.031021178,-1.1407958,-0.31752488,0.30070928,-1.1864302,-0.26158327,-0.51376116,-0.050607055,-1.3291395,-0.25092894,1.5640869,0.36487645,-0.42371333,-0.33927432,0.46204734,0.916227,1.1014473,0.95579445,-0.66631323,-0.3922938,0.4053303,-0.22410563,1.2953668,-0.23174842,1.0343773,-0.4217432,-0.8692457,0.9039824,0.0907428,0.60923105,0.3875286,-0.33665892,-0.34703627,-0.22540884,0.88375306,-0.62653995,0.5739393,-0.24489075,-0.86253846,0.27076232,0.16480976,-0.98916066,0.5483963,-0.8144399,0.09848219,0.7163336,0.119482614,-0.258948,-0.6721945,0.7481295,-0.10995099,-0.7681156,0.915786,-0.36761028,-1.1163845,-0.19951639,-0.9401562,-0.2926541
0.3676908,0.10152206,-0.27011108,0.26779482,-0.5020237,-0.8043656,-1.2515342,0.585747,-0.53801495,-1.2913815,0.43085247,-0.2355065,-0.02248475,-0.0388062,-0.7675258,-0.18082753,-0.06953827,0.061231777,-0.81028116,-0.50459534,0.3813675,0.322999,0.5280353,0.25765365,-0.42218924,0.78841054,-0.44464475,0.6348222,1.841887,1.2924006,0.18620652,-1.3200685,0.40882772,-0.37464935,0.7356847,-0.53827745,0.06275439,-0.84868515,0.62288845,-0.493819,-0.7428453,-0.3080271,-0.32762817,0.28166583,1.144698,0.68840414,-0.41755858,-0.38506228,-0.39129895,-1.0626642,-0.272344,0.6072444,0.39778763,-0.14696725,-0.2435407,0.28060502,1.0337038,0.70622176,-1.1750005,0.7364025,-1.0954562,-0.15513556,-1.242599,-0.62776935,0.54544723,-0.2042383,0.071768716,-0.51832867,-1.0211459,-0.50965774,0.54054385,1.2374918,-0.41386953,-0.9972962,-0.27094045,0.06904611,-0.30598164,-0.01991047,0.4482063,-0.32802108,0.3145893,-0.3075291,1.6956567,-0.44070545,-0.57256883,-0.7339296,0.6998209,1.1385489,-0.93157506,0.28920865,-0.053794548,0.7179955,0.7268437,1.3245894,-0.93035185,-0.14984259
-0.42105043,-0.24103501,1.0849955,1.1166435,1.1692303,2.1427827,-0.7425505,0.53651667,-0.83606863,-0.82231236,-0.79491484,-0.4066072,0.5879811,0.713438,-1.211452,0.41681296,2.4910183,0.057938606,-0.69054914,0.48007333,0.9655049,-0.5383802,1.5897813,-0.3463996,-0.37063122,-0.36512524,-0.27322832,-0.7758975,1.384456,-0.8881982,0.253491,-0.385043,0.45398685,-0.25852686,-0.8012806,-0.60660684,1.7763789,-1.0548785,-0.7341993,-0.16925675,-0.37150976,0.77425194,1.3160386,-0.5868492,0.94096756,-0.25852045,-0.5244922,0.10418676,0.42828092,0.6010289,-0.44516578,-0.1173068,1.0059311,0.6119977,-0.5754001,1.817203,-1.1368316,-0.5520898,0.027245894,-0.58138347,-1.084852,0.48634076,1.1677499,-1.7924349,1.1140884,0.22994787,0.8487554,1.2821311,-0.49207932,0.32668328,-1.4456141,-0.13808489,0.42521548,0.06686321,-0.91653544,3.45783,0.14143541,0.29316765,0.1803227,-1.6587679,-0.90133923,-1.5753813,-0.31214446,-1.2567089,-1.0310208,-0.8242691,1.6595875,0.36149657,-0.5926391,-0.1359472,-0.49755323,1.0715256,0.3156674,-0.9412608,1.1888946,-0.95547366
0.49271017,-0.50371087,-0.17730606,-1.0764372,0.6192384,-0.09388127,0.3681674,0.3779707,0.3156641,0.07079592,-0.11841369,-0.7581803,-0.8643671,1.1355419,0.5026227,0.72410536,-0.1290169,-0.8344876,-0.058522567,0.6015657,0.026969224,0.62696415,-0.8768155,-0.057948634,0.5885102,0.43759933,0.6945089,-0.4944914,0.7094337,-0.15946223,-0.41320628,-0.2114173,-0.18795195,0.3539102,0.06784757,0.47256863,-0.12644619,-0.2293561,-0.061923295,0.47576517,-0.8768672,0.9334968,0.1618202,0.5242338,0.7367208,0.16583675,-0.8376179,0.03309539,-0.19553572,-0.37908268,-0.60916126,0.14775942,1.1771429,0.16816956,0.14592761,0.08799952,0.77497673,-0.10329975,-0.66647893,-0.064847894,-0.7108266,1.0916177,0.5887228,-0.5283544,0.065947205,0.40081736,-1.1043589,-0.42438644,-0.77758443,-0.08949104,-0.570881,0.23013234,0.26477408,-0.8088392,0.086540624,-0.19101326,0.31735915,-1.2631059,0.20435607,-0.69848007,-0.94657576,-0.015808582,-0.8371375,-0.96655405,-0.5947319,-0.4100847,0.2627894,0.6018687,-0.3579083,0.9326613,0.07808596,-0.037209257,1.3257954,0.36971796,-0.8045647,0.1740827
-0.87171125,0.018075235,0.22596635,-0.22401264,-0.11607398,2.0718858,-0.37659186,-0.23726177,1.295767,0.16324773,0.12568921,-0.63867974,-0.99681497,0.28713363,0.32084674,-0.7444244,-0.35247487,-0.30573356,-0.24835764,-0.05569105,0.4870931,-0.52279896,0.43358397,-0.10964638,0.2938732,1.1903491,0.7467914,-0.39680955,1.0037242,1.354872,0.81619006,2.317594,0.6529769,-0.4034974,0.4373081,0.4048509,0.074968874,-0.598429,-0.33028945,-1.1380409,-0.87257695,-0.8403312,-0.27979773,0.2834544,-1.153562,0.26172265,0.7858151,-0.37458986,0.73603666,0.88684416,1.850127,0.02690947,0.62182534,0.40461078,1.2722793,-0.456451,-1.1748664,0.26637614,1.1214675,-0.45817196,1.3333893,-0.24256556,0.39655647,0.22133517,0.40953356,-0.73929405,-1.0288473,0.26386285,-1.05929,1.0193744,0.08815636,-1.0660136,0.053900823,-0.8921734,-0.14148965,-0.41663033,-0.6951308,-0.44311288,0.4408737,-1.142507,-0.69473994,-0.553722,-0.5392078,0.4668289,-0.5994998,-0.14266196,0.18639551,2.0235877,0.73855555,1.1134655,-0.24782045,-0.4986474,-0.51298475,-0.67462397,-0.44156197,-1.26652
0.7742671,-0.6361443,0.030020092,0.5238248,0.647546,0.8727937,0.16323599,-0.26443395,0.34467554,0.50685626,0.88841456,0.26796818,-0.6790906,-1.491829,2.2295146,0.66928124,-0.09251255,-0.13175394,0.23571959,-1.1536098,-0.74977475,-0.53619295,1.5096061,-1.125742,-0.867478,1.1147163,0.5679932,-0.38607848,0.5064665,-0.251063,-0.77307826,0.93067694,0.1252742,-0.068013966,0.663764,-1.584246,-1.5212264,-0.64599645,-0.15296775,-0.02054429,-0.14522374,-0.88201714,-0.7400391,-0.12838005,-0.07718146,2.3946724,-0.8737024,0.1583485,0.05454099,0.17934132,2.2426403,0.23021515,0.5384283,-0.12481743,1.0248281,-0.11814457,-0.905974,-0.40534687,0.68837065,-0.448713,-0.8561424,0.11571109,-0.1915116,1.0889723,-0.33230537,-0.7015935,-0.69974804,0.3572566,1.0627888,0.47668797,0.47620487,-0.18881162,-1.2066274,-0.86668944,0.26432455,-0.40903956,-0.4007088,0.86403877,0.34198648,0.95150733,-0.49991626,-0.51736,-1.1876028,0.41011474,-0.8902339,2.5411048,0.0056208298,0.6043974,-1.1114244,-0.18648046,-0.4444018,-0.07673586,0.19789785,0.5094601,0.34359404,-0.4882094
-0.25940824,-0.8176764,-0.08751139,0.79165405,-0.10420835,0.17418642,-0.030605406,-0.57092905,-0.4944057,-0.11342575,0.13264102,0.07426843,-0.9253124,0.46616003,1.0757275,-0.44743228,-0.81943166,-1.7126337,1.0596199,-0.09299412,0.48947206,0.65467626,1.4331236,-0.9820362,0.19997591,0.39653388,-0.14469686,1.4118465,-1.7280442,-1.1811068,-0.17968076,0.022298306,0.3433202,-0.23971581,-0.035583735,-0.9771419,0.025742337,0.17277764,-0.14963602,-1.0023793,1.5471387,0.8867216,-0.4136665,-0.4645394,0.25372532,-0.42659563,1.4455583,-0.33342183,1.3659979,-0.3777215,-1.0302095,0.06767967,-0.028505206,-1.469479,1.207789,0.2267473,-0.594329,-0.5413384,-0.8857938,0.44824368,-0.48207432,1.0522008,0.3725698,0.79608685,-0.04532823,-0.49149024,0.25540417,-0.67129886,0.35289094,1.5126133,0.507072,-0.3536419,1.0069008,-0.20961834,-0.20582363,-0.44402862,-0.2836843,0.036311522,0.24175777,0.078416884,-0.53168416,-0.48349485,0.032744452,0.2151013,1.0460547,0.26450354,0.028769227,-0.34602648,-0.5022048,0.18487749,-0.42798674,-0.54274356,0.87967354,0.27120256,0.024222314,1.3158983
0.28329918,-1.0626248,0.7936675,0.79484594,0.01980871,0.25815472,0.64683855,0.80129313,0.39681774,-0.82500666,0.56477994,0.39153242,0.5029113,0.24026775,-0.32706547,0.33173934,-0.7487781,0.31278017,1.0426186,0.43377757,0.039480083,0.37045094,0.20562977,-0.24073678,0.6126818,-0.11766079,-0.33548495,-0.4214001,0.7064826,0.118554965,-0.89686865,-0.9630214,0.21199962,-0.6765542,-0.27722615,-0.40530217,-0.717952,0.84642345,-0.84161043,-0.19697013,-0.4535454,1.0027964,-0.68726724,0.73007107,-0.028439432,0.5081108,-0.5160686,0.38266897,1.4179739,-0.50984365,-0.17703979,1.5110064,1.1051965,-0.7552858,-0.47910953,0.015254945,0.004401304,-0.30906123,-0.49379238,0.0062805414,-0.50684977,-0.15538684,-1.0786952,-0.6311862,-0.62558043,-0.60219836,1.6021603,1.736584,0.37611747,-0.9096718,0.24032381,-0.5557165,-0.48243243,-0.44361392,0.25240064,-1.0576816,-1.1938509,-0.073573336,0.19555564,-0.0026566982,-0.7384858,-0.11681349,-0.45597175,-0.6977278,-0.59317195,0.025124766,1.0485047,-1.1317399,-0.6571975,1.5484762,-0.01913432,-0.24748695,0.4447229,-0.7510719,0.6845301,0.42929327
-0.34916177,1.7822917,0.13054672,0.28376326,0.317609,-0.56637174,1.1549902,0.99834675,0.39942765,-0.47431406,-0.25331014,-0.2558993,-0.3656885,0.513296,0.33027244,0.82091856,0.02997199,-0.16824114,-0.6139866,0.84735024,-0.32989722,-0.9125516,-0.19556093,0.68220127,-0.23831266,0.06989947,0.96510404,-0.73741794,0.29318976,0.035959587,-0.5625376,0.9537817,-0.5540571,-0.12904681,-0.114908576,0.6049212,0.43912065,0.3754426,-0.36147663,0.16040964,-0.22191097,0.47852644,-0.5253318,0.1743077,0.4981355,0.43538296,-0.23518798,-1.0863311,-0.6896409,0.26489702,-0.28964424,-0.21793088,-0.27578664,-0.83857495,0.11211568,-0.12627354,-0.34796083,0.05259502,-0.33989283,0.1371797,-0.70654905,0.08029312,-0.6478538,-0.33370048,1.611737,1.4455276,-0.16740759,-0.36651394,-0.09172393,-0.016449213,0.11492652,-0.17620923,0.3322521,-0.13900483,0.18149109,-0.49197525,-0.00848341,-0.4500056,-0.81027764,-0.10305375,-0.15739325,0.28078568,-1.0391511,-1.1858189,0.7661811,0.51738656,-0.17650333,-0.47215533,-0.08283618,-0.9802871,-0.26544017,-0.49442023,1.3326195,0.023315877,-0.8159574,-0.54561186
0.43744496,-0.17048755,-0.5192448,-0.5802125,-0.28081927,-0.82081115,0.047220215,-0.6154753,-0.055611018,1.3696856,0.3363996,-0.07043086,-0.9866087,-0.4078375,0.5151686,0.16003853,-0.42344305,0.40343785,0.0036283135,0.6155537,-0.036645114,-0.36218017,0.021742038,-0.49213696,0.63291156,-0.4357356,0.55045605,0.14262,0.5952716,0.09565527,0.32472312,0.6444666,1.1136537,-0.39459175,-0.50666285,-0.05719325,-0.25508326,0.2758607,1.4536387,-0.6041511,-0.2979256,-0.658991,-0.03286709,-0.75488484,0.696783,-0.40658003,0.2780882,0.16690563,0.9260926,-0.5132911,-0.8953235,-0.119693846,0.83063287,0.21531382,-1.5561823,0.14386588,-0.81100315,-0.53655,1.1731907,-0.53025615,0.106446564,-0.88795334,-0.30617914,-0.105465114,-0.9765125,0.46679133,0.13559859,0.1983443,-0.58179665,1.3193982,0.8631712,-0.8960311,-0.13760811,0.16425021,-0.71997654,-0.6192641,-0.85604465,0.6718542,-0.058695294,-0.26756436,0.51078814,-0.089270204,-0.20330028,0.6620693,0.9807931,0.48630697,-0.9732394,0.21343088,-0.45237,0.62345433,-0.59858894,0.34248,0.4870583,0.53795797,-0.46789363,-0.19782323
0.14365043,-0.05460918,-0.8507075,0.028141081,0.20663543,0.114691086,-0.096858814,-0.6409774,-0.39887345,-0.8865106,0.2753774,0.65131116,0.31220713,0.8657159,-1.1413138,-0.6904183,0.22916524,1.9384826,0.00034075975,0.062028587,-0.12306208,-0.071989715,1.3335971,-1.2577922,0.89610416,-0.4073096,-0.2459153,0.65502036,0.3488531,-0.6783238,-0.43411934,-0.36065128,1.513307,-1.4305753,-0.42903653,0.4547242,0.5701829,-0.21220393,-0.18419175,0.39049676,-1.0448946,0.5030303,0.32412165,1.1457218,-0.5385747,-1.0886039,-0.5477266,0.71730757,0.76316017,-0.88353086,-0.9113907,1.3302805,-0.036185294,-0.3970503,-0.2489607,1.3669171,0.5433166,0.53320205,-0.72988373,-0.24974301,1.2612095,0.66976595,2.771972,-1.5414623,-0.33358964,-0.13591464,0.1898183,0.04109171,-1.116804,-0.5180613,0.16150075,0.25512615,-0.63642144,0.81064403,-1.6596811,0.8403518,-0.05719292,-0.32926008,0.142699,0.504069,-0.11467865,0.7629885,-0.87941444,-0.020001918,-0.76650023,-0.14186661,1.3469441,0.32708344,0.04000804,-0.28955936,0.16225554,-0.3243694,0.61233544,-1.4305091,0.008662999,-1.1012065
-0.9586239,1.9572465,0.2145972,-0.3044393,-0.09313987,-0.17493978,1.6073538,0.7487283,0.21990752,-0.36609653,-0.26170424,-0.67914677,-1.2354265,-0.17386167,0.46909404,0.2508619,0.05826315,-0.10218401,0.04327765,1.1827098,-0.6215327,-1.1333339,0.29385966,-0.024867877,1.1353016,-0.7333683,0.22817719,-0.2542272,-0.35646933,0.048122004,-0.9935292,0.20713574,-0.15502363,-0.4595542,0.5736034,0.06861493,0.55985814,1.1482685,-0.60853404,-0.29534438,-0.7676704,-0.24377644,0.15062983,-0.21136585,0.31902522,0.20032841,0.86602294,-0.6528311,-1.3151239,-0.08126837,-0.45984197,-0.1879917,0.1541681,-0.4035781,-0.5432589,-0.19791788,-0.2739851,0.71331143,-0.68462026,0.22698942,-0.33258247,0.13245474,-0.14729117,-0.27709574,1.2315294,1.3971456,0.06108406,0.6364939,-0.9863468,-0.114424855,0.038840935,0.0967173,0.093032956,-0.9118365,-0.25305778,0.21030101,0.28871349,-0.35468844,-0.45170352,-0.6270483,0.17016432,1.0645473,-0.8054997,-0.60055137,-0.8533196,0.5621334,0.1951512,0.10436791,0.5744976,0.5101793,-0.0643432,0.30968255,0.9460531,0.21258833,-0.17231105,-0.07690841
2.0122259,-0.7317425,1.0485483,-0.6154916,0.86482424,1.3838432,-1.1600723,0.13370332,-0.43015963,-0.05388975,-0.31211418,0.25188673,-0.24723855,-0.4651093,1.9307144,0.66335636,0.6288018,0.551277,-0.71688616,-0.40990883,-0.4226426,-0.1290966,-0.124709055,-0.44968057,0.54214025,-0.22655554,0.6656573,-0.63739324,-0.106152326,0.4188234,-0.55083007,0.707113,-0.082849324,1.0139394,0.70689565,-0.532374,0.27278826,-0.015721217,0.21062484,1.8038573,0.0895894,-0.7141383,-0.6929126,-0.42145854,-0.12998806,0.28489083,-1.0381756,-0.69991225,-0.1493099,1.1943929,1.423631,0.59237033,-0.89948344,-1.1933277,0.93863356,-0.40939343,-0.95564544,-0.40577316,0.25262535,-0.8394582,0.109210916,0.25091493,-0.2855004,-0.28108788,-0.13887396,0.6254263,-1.6605473,-0.081721455,0.4041255,0.03766291,-0.88227665,-1.1198695,0.09377965,0.038846344,0.28115052,-0.3492595,-1.9048911,0.22582933,0.6730498,0.31287014,-0.4392345,0.5049278,-0.57332283,0.037928164,-0.76661193,2.1978486,-0.17305283,0.7602428,-0.32225585,1.0152583,-0.23754692,0.5016776,-0.31755543,-0.27698833,-0.60623544,-0.9166155
0.96462005,-0.2861743,0.6701502,-0.60693175,0.108826086,-1.0889541,-0.045702323,-1.3949088,-0.2923095,0.53326875,0.28113246,0.18823722,-0.74765307,-0.52877617,0.32893202,-0.60558695,0.7923414,0.111394644,0.4719824,0.88863105,-0.4425689,-0.6515953,0.01839599,-0.76686674,1.5655761,1.288872,0.13387862,-0.37416142,0.12643018,-0.055508148,-0.20171884,-0.8299784,0.25293303,0.75046474,-0.783814,0.3353957,0.7291458,-0.4994625,0.18347344,-1.3890523,0.23553576,-0.2678845,0.5063629,-0.46561426,0.8036631,-0.09258349,0.006709963,-0.98376745,0.86639726,-0.3416377,-1.0759736,-0.302639,-0.5972974,1.0317191,-0.9063445,-0.41602963,-0.98054624,0.14628713,0.40408477,0.11267046,-0.30573264,-0.72586024,-0.00089624524,0.8280078,-0.930017,1.0577948,0.013358772,-0.8160215,-0.38910604,0.9639172,-1.0389779,-0.50690085,1.0160222,-0.26336956,-0.48409152,-0.904729,-0.20463318,-0.055584073,0.8304608,0.3109238,0.6004225,0.33965445,-0.5271018,-0.6341097,1.1022205,0.56059074,-0.7006133,0.4189449,-0.37291825,1.6867847,-0.5807942,0.27180558,0.421569,0.6826832,-0.0430201,0.41699633
1.6325682,-0.4753059,0.15168245,0.8962488,-0.66360337,-0.43184993,-0.3458054,-0.117178574,0.015636727,0.92018116,-0.30217174,1.5361092,1.2819746,1.1207125,-0.66609,-0.03401038,-0.3479794,1.6173153,-0.19179845,-0.5508119,-0.09341723,-0.6713786,-0.1742374,-1.1034188,0.11680475,0.55781263,1.1025454,-0.44517094,0.7171469,0.36895496,-0.48314375,0.04995495,-0.16963348,-0.33157605,0.63292265,0.3799807,1.7331021,0.8522744,-0.5178257,-0.04694569,-0.50333923,0.7635354,-0.2343641,0.9306121,-0.50634766,0.2292831,-1.0463226,0.122876376,0.22594798,-0.39144176,-0.77972305,0.4270906,-0.43469602,0.4396657,0.29291764,1.176125,-0.78915364,0.23859218,-0.7589916,0.10980281,-0.27574667,-0.7744723,-0.2839404,-1.4665794,-0.038921982,-0.6086418,1.1539788,-0.79301643,-1.1161116,-0.094271064,-0.05537963,-0.6009384,-0.4911856,0.3244208,-0.94820774,0.19014162,0.8198056,0.93125415,1.031042,-0.5183699,-0.83441746,-0.29684258,-0.078057244,-0.55229795,0.11879152,-0.11382552,1.3740449,-0.77072346,0.24305584,0.6716257,-0.3483674,-0.06719307,-0.3227332,-1.3088362,-1.3330816,0.021831816
-0.77466846,-0.4947052,0.24920464,0.081897154,0.16811192,0.07816431,-0.22533302,0.39257556,-0.48854274,-0.057899594,-0.33263507,0.15840977,-0.27979332,0.9034536,0.02978383,0.16133197,-0.2924803,-0.59493876,-0.054720752,1.1265392,0.0492379,1.5067474,-0.67162234,-0.46771747,-0.08763698,-0.44647205,1.2763704,-0.6864008,1.1637675,0.7676522,-0.062030047,-0.08789042,-0.5257362,0.2599633,-0.23350151,-0.7574698,1.045519,0.58113015,-0.11750566,-0.57723737,-0.81656635,0.48720443,0.09784164,0.4598302,-0.44875127,0.68748754,-0.7372186,-0.33169362,-0.5102407,0.2758776,-0.6322934,-0.102379024,-0.3774385,-0.80792236,-0.41503015,-0.86076146,1.109471,0.722291,-0.25769925,0.1701751,-0.91692924,0.54928684,-0.23673256,-0.35451937,0.4447816,0.41411722,0.17092693,-0.4271185,-0.4708127,0.16772303,0.038106292,-0.22668065,0.10463226,0.44702762,-0.015687816,-0.40031576,-0.4103201,-0.27624586,-0.12475057,-0.34101984,0.3941403,-0.055862546,-0.97698367,0.58928084,-0.60950375,0.1068504,0.28163707,-0.28294355,-0.098449886,0.31331947,-0.83165467,0.93368423,1.7244235,-0.23389788,0.1089976,-0.08783965
-0.71201366,-0.2589332,-0.595109,-0.82744616,-0.8219793,0.5478507,0.38102716,-0.19514635,-0.012993557,-0.38226157,2.2294521,0.20891616,0.34277165,1.8635933,-0.09992599,1.2123578,-0.36524358,-0.7044267,0.8594574,-0.47601783,0.73725474,-0.83910674,-0.275047,-0.66478133,0.36707532,-0.07426371,-0.5640866,-0.29814613,0.008141503,0.47026733,2.615241,0.47543392,0.62450296,0.026862547,-0.5573313,1.82174,-0.3293426,-0.0532929,-0.73502576,0.061811917,0.981841,-0.1828912,0.7169805,0.42781383,-0.07655986,-0.45655474,0.6193163,0.5736825,-0.2949959,-0.02915965,4.025976,-0.6010731,-0.47840533,-0.8012583,-0.58353865,-1.078981,-1.0439893,-0.21680382,0.18908758,-0.7226684,-0.71977395,-0.28878647,-0.894165,0.2029319,0.56947994,-0.3471429,-0.13629149,-0.50074244,-0.692975,-0.37133068,0.3335522,-0.36838,-0.6965468,-1.4062989,1.3966074,-0.28689364,-0.4711732,3.0553646,-0.43527076,-0.4729652,0.004577309,-0.17437524,0.41576937,0.36808264,-0.6576308,-0.122829534,-0.33480334,0.55824435,-1.133977,0.39957976,-0.6034501,-0.5467907,1.1790121,-0.42097604,0.24195936,-0.5063988
-0.75739884,-0.72471684,0.3723784,-0.31414267,-0.39096653,-0.18261066,0.5611744,-0.63866985,0.04455687,0.6736897,1.237338,-0.5786667,-0.60613656,-0.8981546,0.38587654,-1.2890167,-0.35526758,-0.16958174,0.24072064,1.4423796,-0.36292133,-0.48117027,-0.8459583,-0.6138685,1.3629727,-0.04968299,0.45505026,-0.047503024,0.603191,1.1938149,0.030798785,-1.0047741,-0.0629756,-0.5601407,-1.0438339,-0.20090276,0.3615709,-0.12596887,0.57528293,0.6579899,0.1603685,-0.7141917,-0.16325381,-0.036163107,1.0258245,-0.12566954,-0.07363567,0.35110095,0.6368214,-0.55447054,-0.68625575,-0.0582484,-0.570719,0.39162356,-0.048428327,-0.59067845,-1.0158138,-1.3573527,0.77157676,0.11080012,-1.3673155,0.8350911,-0.47707984,-0.56470346,-0.9937428,0.79630744,-0.5571857,-0.9882438,-0.52426976,0.77188754,-0.67086846,-0.4144677,-0.32981962,0.5040162,-0.22339883,-0.45492852,-0.4148239,1.6399907,2.9610882,-0.8550834,-0.07963392,-0.0109422505,-0.4400844,-0.53337073,0.9741127,1.3089554,-0.35614777,0.30143768,2.4974372,2.1225667,-0.38320124,-0.28638887,-0.77169526,0.8429644,0.5653565,0.13906005
0.40225,0.633104,0.56657356,-0.46783376,0.12076646,0.6841136,0.40569022,0.051964313,0.3636482,-0.5480734,-0.9735911,0.6650311,-0.88224465,0.92546445,-0.09715882,-0.76737624,0.29382172,0.24851875,-0.8611016,0.22529696,0.7139205,-0.041315243,-0.2671417,-1.707102,0.92779773,-0.18111698,-0.2665995,-0.29112476,0.77338284,-0.96051174,1.3600693,-0.0686961,-0.04319462,-1.7627299,0.9524983,0.8429139,1.3433156,-1.0128071,0.35933214,-0.5252562,0.14600316,-0.51174045,0.04155594,-0.00080315024,0.86649984,-0.2174893,-0.43257546,1.2562615,-0.1181898,-0.24615131,-0.03170824,0.28867418,-1.1984121,-1.0657688,-0.61619353,2.8078842,-1.3991044,1.7997544,-0.73953974,2.1040409,0.5046085,-1.4301932,-1.0905433,-1.7092537,-1.2375433,-0.80385387,1.0362827,0.55963707,0.4904131,-0.7296182,0.6116009,1.0098916,-1.2238941,1.5344293,-1.1353515,-0.24097598,0.60998076,0.118863046,0.30965242,-0.37068656,-0.7399063,1.3438182,0.6225654,-1.1213377,-0.9587528,-0.0049142987,0.8783449,-0.58987594,0.87983215,0.65623164,1.9921675,0.942837,-0.9816764,-0.22565563,-0.19900657,-0.25406653
-0.5324494,-0.0045809373,0.16626862,-0.8892852,0.92364013,0.8347528,1.7238462,0.5117007,0.043166175,-1.0111672,-0.80570006,-0.24035685,-0.88936585,0.8140869,0.8441975,1.1941158,-0.59438044,-0.4381755,0.27871025,1.6621106,-0.041333556,0.982063,0.96655774,-0.26611716,-0.15034598,-0.5043133,0.26601255,0.11964731,0.03101974,0.345139,-0.4874519,-0.7291796,-0.114730746,-0.7326549,-0.17407477,-0.7896155,-0.20877782,-0.39415246,0.31506294,0.33170843,-0.02943632,0.61635244,-0.2570633,-0.30034932,0.034341298,-0.48545477,-0.77940434,-0.7688793,0.39902908,0.4615935,-0.4453522,-0.8091095,0.6626365,-0.85439324,0.4166065,-0.73165876,0.23377106,0.5365536,-0.5384586,-0.087469205,-0.18295538,-0.53137136,-0.19587873,-0.21460833,0.15994208,0.20870936,0.88662666,-0.48491877,-0.31873414,-0.09548175,-0.16481885,-0.6457788,-0.23968399,0.32840908,-0.28389695,-0.45696238,-0.02674435,-0.8103305,0.33393538,0.41507214,-0.37382206,-0.40139437,-0.15395321,-0.55791795,-0.5358079,0.7918266,0.44602203,-0.12351579,-0.30582803,0.77928984,-1.1303606,0.2841509,1.3024454,0.66827184,-0.81141853,0.76261115
-0.7825084,-0.27281666,-0.3511501,-0.0051145703,1.0675422,1.9630191,0.10450263,0.49953094,0.20657223,-0.11842789,2.1550188,-0.84248036,-0.94700783,-0.0803653,-0.09997935,-0.41845363,0.47517806,-0.14259875,0.15930828,0.0636445,-0.0660474,-0.5102545,-0.1185093,-0.078354314,0.007797569,0.61266315,-0.11930078,-0.37937826,-0.22585458,0.4439889,0.8956084,2.4316094,0.50978637,0.07016568,0.35357335,-0.9809689,-0.57615167,-0.8718052,-0.6538033,-1.6568912,-0.5077923,-0.14183682,-1.006803,-0.5421065,-1.0486205,-0.58701944,0.22970247,-0.10344109,0.92638427,0.9722761,0.064198256,0.22637856,0.83930266,1.4495155,1.3146256,-0.56013465,-1.162582,-0.21112189,1.127553,-0.43717578,2.0289357,-0.2805829,0.538358,0.96873885,0.3921259,-0.01686737,-0.3350419,-0.10844915,-0.57755023,-0.2093031,0.27727363,-1.1853033,-0.12469111,-1.1306232,-0.59586614,-0.61107564,0.078796804,-0.64512366,0.80181605,-0.11590201,0.24916339,0.24963129,-0.24441132,0.4164809,-0.545859,1.1861975,0.50561184,0.19183052,-0.17884181,-0.0695585,-0.46538073,0.13465817,-0.29687613,-0.51035225,-0.054957468,-0.74303985
